job_date,job_name,company_name,company_content,job_content,job_address,job_url,company_url
1/24,網站可靠性工程師 Site Reliability Engineer,塞席爾商悠福科技股份有限公司,待遇面議員工60人遠端工作距捷運松江南京站約320公尺,", C++, or Python.
2.Bachelor's Degree in Computer Science, related technical field, or equivalent practical experience.

【",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7ovar?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk0hw?jobsource=2018indexpoc
1/17,【影像技術部】演算法工程師  ((中壢)),昇銳電子股份有限公司,待遇面議上市上櫃員工280人,"1.具備 影像處理知識
2.熟悉深度學習演算法
3.曾使用過平台 Tensorflow/Darknet/pytorch
4.具備的程式語言 C/C++/Python programming

*實際薪資將依學經歷及相關工作經驗按比例調整*",桃園市中壢區經歷不拘大學,https://www.104.com.tw/job/7oewr?jobsource=2018indexpoc,https://www.104.com.tw/company/adse7nk?jobsource=2018indexpoc
10/07,數據處理專員實習生｜吃什麼數位科技股份有限公司(桃園青年職場搖籃計畫),桃園市政府青年事務局_111年桃園青年職場搖籃計畫,時薪176元距捷運環北站約470公尺,": 打造全台最大的美食平台。https://www.whatseat.com.tw/

【工作內容】
餐飲數據庫基本建設
1. 系統更新 (熟悉Python程式語言)
2. 每周固定抓取數據/整理數據 (熟悉Excel文書處理)
3. 官網更新維護",桃園市中壢區經歷不拘大學,https://www.104.com.tw/job/7oeek?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm3wg?jobsource=2018indexpoc
1/18,PRODUCT BACK-END DEVELOPER(BACK-OFFICE/ADMIN)【後端軟體工程師(一般/資深)】(台北),雷速網絡科技有限公司,"月薪35,000~100,000元員工120人距捷運中山國小站約320公尺","1. 現有系統功能開發及維護。
2. 主導或協助其他成員進行新系統或新功能規劃設計及開發。
3. 技術文件撰寫。
4. 持續學習新技術並主動與團隊成員分享。
5. 掌握現有系統架構，協助架構優化、技術選型並將適合的技術導入。
6. 目前是使用Go語言開發，沒有的話希望至少熟悉一門後端程式語言，
ex. C#、.Net、 Java、etc.
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7oxhn?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm52e?jobsource=2018indexpoc
1/17,AI工程師(台北),萊泀股份有限公司,待遇面議,"1.資料處理與模型建立（訊號處理、影像處理、資料庫語法、資料庫規劃、機器學習、深度學習、NLP、NLU、技術文件撰寫、等）
2.AI技術研發
3.模型與系統優化與最佳化
4. 其它主管交辦事項。",台北市中正區經歷不拘學歷不拘,https://www.104.com.tw/job/7nkbr?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blg3t?jobsource=2018indexpoc
1/17,AI技術專家 AI Technical Expert (台北),萊泀股份有限公司,"月薪40,000元以上遠端工作","度學習框架，如Tensorflow、Caffe、PyTorch等。
5. 自主編寫程式與調試，能使用Python、C++實現預定的演算法邏輯。
6. 工作經驗未達3年以上者請勿投遞。",台北市中正區經歷不拘學歷不拘,https://www.104.com.tw/job/7nkbw?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blg3t?jobsource=2018indexpoc
1/17,AI技術專家 AI Technical Expert (桃園),萊泀股份有限公司,"月薪40,000元以上遠端工作","度學習框架，如Tensorflow、Caffe、PyTorch等。
5. 自主編寫程式與調試，能使用Python、C++實現預定的演算法邏輯。
6. 工作經驗未達3年以上者請勿投遞。",桃園市中壢區經歷不拘學歷不拘,https://www.104.com.tw/job/7nkby?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blg3t?jobsource=2018indexpoc
1/13,前端工程師,興創知能股份有限公司,"月薪48,000~80,000元員工28人距捷運公館站約470公尺","【工作內容】
1. 負責Web GIS前端系統開發
2. 物聯網與地理資訊系統整合開發
3. 跨裝置系統前端開發

【必備條件】
1. 熟悉前端開發 HTML5、Javascript/ES6、CSS3
2. 熟悉任一 Web GIS 地圖開發與建置，如 Leaflet, CesiumJS, Openlayers 等
3. 具備 GIS 知識尤佳

【加分項目】
1. 熟悉 Vue3/ React/ Flutter(Dart) 其中一種前端開發框架
2. 熟悉任一 Wireframe 工具，如 Adobe XD、Figma 等
3. 具有良好網頁操作流程體驗設計能力
5. 具備與後端協作經驗",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7rqki?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkhkb?jobsource=2018indexpoc
12/21,GUI介面工程師,互宇向量股份有限公司,"月薪47,000~70,000元員工8人","維護與更新軟體GUI介面，目前使用python QT架構，未來需轉為輕量化與可商用之GUI版本並生成執行檔，需有技能：
1. 熟悉python, C#.....等適合開發GUI之語言
2. 了解linux操作，會使用到ros
3.  有開發過",桃園市中壢區經歷不拘大學,https://www.104.com.tw/job/7rsjt?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bm8un?jobsource=2018indexpoc
12/29,Transportation Data Analyst Specialist,"台灣賽默飛世爾科技股份有限公司 _Thermo Fisher Scientific Taiwan Co., Ltd.","月薪45,000~60,000元員工320人"," resources to resolve issues and meet goal needs
Fresh graduates are welcome to apply
Knowledge, Skills, Abilities

R/Python",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7sb1p?jobsource=2018indexpoc,https://www.104.com.tw/company/d6edqk8?jobsource=2018indexpoc
1/13,生資人員,麗寶生醫股份有限公司,待遇面議員工65人距捷運行天宮站約450公尺,"1.協助分析次世代定序資料。
2.協助次世代定序流程導入、開發與驗證。
3.協助基因檢測報告系統建立、開發與驗證。
4.協助建置資料庫。
5.協助產品開發、計畫申請執行及報告撰寫。
6.其它主管交辦事項。
",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/7rkoi?jobsource=2018indexpoc,https://www.104.com.tw/company/7nf6bwg?jobsource=2018indexpoc
12/22,系統工程師,北極星測繪科技有限公司,待遇面議,"日誌管理系統者優先 
4. 具有powershell或python等腳本執行系統自動化管理經驗者優先",台北市中正區經歷不拘專科,https://www.104.com.tw/job/7res0?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bjrfx?jobsource=2018indexpoc
1/17,資深後端工程師 (吉時保)(總公司),新安東京海上產物保險股份有限公司,待遇面議員工1400人距捷運南京復興站約320公尺,"資深後端工程師 (吉時保)

在吉時保，工程師的任務是讓每位來「吉時保」的使用者都能獲得絕佳的使用體驗，因此你必需擁有極大的熱情，因為我們相信一個令人激賞的網站服務，是由每一位工程師針對每一個小細節精雕細琢而來的，所以每一個小細節都是我們非常在乎的事情！

我們希望你有的經驗跟特質
1.要有良好的溝通能力，能和 吉時保 優秀的夥伴密切協同工作，能夠清晰勇敢的表達自己的想法
2.你將享有最大的發揮空間和個人自由，你要能用高標準自我要求，有時限觀念和責任感
3.有解決問題的精神和能力，在 吉時保，凡事我們喜歡聽到有可能，不習慣聽到沒辦法
4.樂於學習新的雲端網路技術，持續讓自己能變得更好、更專業
5.充滿熱情，想要做出世界級的產品

不用想了，趕快來當個吉時保人
欲應徵者，請將自我介紹與履歷寄到 jason.chen@tmnewa.com.tw，主旨開頭請加上 『 應徵 資深後端工程師Backend Engineer (吉時保) – (你的名字)』 ，同時附上：
1.你的個人作品 (GitHub、網站 link 或其他作品介紹資料)
2.分享一個你運用技術解決問題最有挑戰的經驗
我們會通知合適者進行面試， 若不符合資格，將不另行通知，謝謝。",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7sqoe?jobsource=2018indexpoc,https://www.104.com.tw/company/7qey3yw?jobsource=2018indexpoc
1/13,4500：軟體工程師,耀睿科技股份有限公司,待遇面議,"1. Research and develop 5G and (O-RAN Software Community,OSC)  DU & CU 
2. Research and develop 5G and (O-RAN Software Community,OSC) RAN Intelligent Controller (RIC) platform 
3. study 3GPP and O-RAN specification
4. Source code study (programming languages: C/C++)
5. Familiar with linux OS
6. Understand the customer’s needs, execute POC(proof of concept)and benchmark, and field deployment if need
",桃園市中壢區經歷不拘碩士,https://www.104.com.tw/job/7smni?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bly4q?jobsource=2018indexpoc
1/19,GCP Data Engineer,艾威科軟體股份有限公司,待遇面議員工20人距捷運南京復興站約230公尺,"1.熟悉GCP BigQuery, RDMS and No-SQL.
2.熟悉GCP ETL tools, e.g. Terraform, Data flow, Cloud Data Fusion and GCP services
3.熟悉前端BI工具, Data Studio(Looker Studio),Qlik,Power BI, Tableau,SAP Analytics Cloud...
4.客戶訪談確認BI需求，設計前端Dashboard，建置Data Model，並協助驗證測試。

職務相關加分條件:
1.具備GCP Data Engineer認證
2.具備SAP 相關經驗
3.具備SAP BW\HANA 資料倉儲相關實作經驗
4.具備Machine Learning相關實作經驗",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7syqk?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkgi3?jobsource=2018indexpoc
1/17,逆向分析工程師（windows）,美商文思海輝技術有限公司台灣分公司,"月薪50,000~100,000元員工3200人距捷運西門站約390公尺","Andriod與Windows為主要開發平台
3. 推算病毒會對哪些內部架構造成影響，並分析app行為了解相容性
4. 對軟體逆向及兼容性項目感興趣，並不會涉及網路(只需檢查服務能否正常接收的部分)
5. Python為撰寫機器學習、深度學習相關的演算法",台北市中正區經歷不拘大學,https://www.104.com.tw/job/7t04k?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bmak9?jobsource=2018indexpoc
1/13,【資深C++ 研發工程師】Senior C++ Developer,POSITIVE GRID_佳格數位科技有限公司,待遇面議員工100人距捷運松江南京站約290公尺,"Positive Grid is devoted to creating cutting-edge technologies to revolutionize the world’s music production. C++ team is looking for a proactive, good-communicator and hardworking software engineer to advance the technologies of guitar/music production. Our projects involve audio plugin implementation, audio infrastructure build-up and a great variety of product integration to build easy-to-use, innovative and productive guitar effect applications and devices.

【Typical Accountabilities】
- Develop BIAS FX series products on Windows and MacOS
- Develop real-time audio plugin and audio infrastructure for desktop and embedded system
- Cooperate with front-end engineers to integrate user interface
- Cooperate with DSP/ML engineers to integrate DSP/ML library
- Keeping up to date with C++ standards and advancements in application development
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7swq6?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bipks?jobsource=2018indexpoc
1/26,後端工程師,一展數位金融有限公司,"月薪38,000~60,000元員工30人遠端工作","Javascript、HTML5、MySQL
2. 軟體版本管理經驗
3. 熟悉 Laravel Framework
4. 會使用Python爬取數據資料
5. 有團隊溝通能力善於解決問題

上班時間：09:00~18:00  週休二日

公司基本福",桃園市中壢區經歷不拘學歷不拘,https://www.104.com.tw/job/7syal?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6blasd?jobsource=2018indexpoc
1/25,商業分析師 Business Analyst,干城數碼有限公司,待遇面議,"1.	Gathering business requirements across departments
2.	Using SQL and Excel to extract and analyze large datasets
3.	Managing data visualization projects
4.	Conducting Power BI dashboards to support business decisions

",台北市中山區經歷不拘大學,https://www.104.com.tw/job/7shw2?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk6fu?jobsource=2018indexpoc
1/16,人工智慧系統開發工程師,禾多移動多媒體股份有限公司,"年薪650,000~900,000元員工40人距捷運民權西路站約500公尺","隊溝通合作
2. 熟悉 ML.DL 相關知識
3. 熟悉Python程式語言
4. 熟悉Linux 系統操作
5. 熟悉資料庫程式語言 SQL

【加分條件】
1. 推薦系統處理專案經驗佳
2. 自然語言處理專案經驗佳
3. 影像處理專案經驗佳
4",台北市中山區經歷不拘大學,https://www.104.com.tw/job/5pzrx?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6biaz4?jobsource=2018indexpoc
1/13,(量化交易)金融計量研究人員 Quantitative Finance Researcher,威旭資訊有限公司,"月薪60,000元以上員工60人距捷運善導寺站約410公尺"," Learning)。

為了使工作順利，需大量利用程式工具來完成任務，因此需俱備Python(或R)、C++等程式語言的基本使用能力。在累積一定的研究成果後，也有機會依個人意願發展高頻交易、量化交易員職涯，建立自動交易策略。
 
【工作內容】
・金融數據分",台北市中正區經歷不拘大學,https://www.104.com.tw/job/5tut4?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bk39d?jobsource=2018indexpoc
1/12,PHP 助理工程師,集邦科技股份有限公司_TRENDFORCE,"月薪28,000~35,000元員工250人距捷運南京復興站約500公尺","維護。
3. 協助新專案的程式開發設計

What we are looking for
1. 邏輯清晰、有責任心。
2. 具強烈動機自我精進。
3. 自我管理與約束 。
4. 無經驗可，但需有基礎PHP或Python撰寫能力",台北市中山區經歷不拘專科,https://www.104.com.tw/job/4x2qp?jobsource=2018indexpoc,https://www.104.com.tw/company/wf1r2j4?jobsource=2018indexpoc
1/16,資料探勘工程師,禾多移動多媒體股份有限公司,"年薪650,000~950,000元員工40人距捷運民權西路站約500公尺","
2. 程式能力(python為主) 

其他條件： 
1. 熟悉線性代數;
2.應用資料科學於實務問題之熱忱
",台北市中山區經歷不拘碩士,https://www.104.com.tw/job/4u9yz?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6biaz4?jobsource=2018indexpoc
12/22,Web Backend Engineer (SPDG1))( 遠距上班可議 ),美商安邁科技股份有限公司台灣分公司,待遇面議外商公司員工620人遠端工作距捷運行天宮站約500公尺,"1.Contribute to continual improvement by suggesting improvements to user interface, software architecture or new technologies 
2.Provide technical leadership into general architectural decisions and design stability

",台北市中山區經歷不拘大學,https://www.104.com.tw/job/4zn26?jobsource=2018indexpoc,https://www.104.com.tw/company/18jpzi54?jobsource=2018indexpoc
12/22,Embedded Linux Engineer (SPDG1)( 遠距上班可議 ),美商安邁科技股份有限公司台灣分公司,待遇面議外商公司員工620人遠端工作距捷運行天宮站約500公尺,"1. Application development on embedded system.
2. Server application development on x86 and ARM.
",台北市中山區經歷不拘大學,https://www.104.com.tw/job/5hs2z?jobsource=2018indexpoc,https://www.104.com.tw/company/18jpzi54?jobsource=2018indexpoc
1/18,2022 實驗室研發實習生,艾鍗科技有限公司,"日薪1,500~2,500元員工12人距捷運台大醫院站約310公尺","者尤佳
    -- 條件: 須具備基礎Python 程式設計能力
(B)  教案出版
   -- 協助完成""用高中數學學習程式演算法""及""高中生的AI""的教案
   -- 對於程式程演算法有興趣且對於文字撰寫及著作出版有興趣者

(C",台北市中正區經歷不拘大學,https://www.104.com.tw/job/5s8ff?jobsource=2018indexpoc,https://www.104.com.tw/company/ddy4oio?jobsource=2018indexpoc
1/16,AI工程師(台北總公司),東和鋼鐵企業股份有限公司,待遇面議上市上櫃員工1500人距捷運中山站約380公尺,"(1)具Python或PyTorch開發經驗
(2)具AI專案或研究相關經驗
(3)熟Docker, Git, Github, Redmine者佳",台北市中山區經歷不拘大學,https://www.104.com.tw/job/71ewl?jobsource=2018indexpoc,https://www.104.com.tw/company/ykzw50o?jobsource=2018indexpoc
1/18,資訊工程師,財團法人臺灣海洋保育與漁業永續基金會,"月薪37,000~53,000元員工150人"," 安裝、設定資料庫
 - 基本操作指令(SELECT、UPDATE、JOIN等等)
 - 備份還原
・程式撰寫能力（重視度★★）
 - 後端開發，語言主要以PHP為主。
 - 部分維護的系統是以Python開發，但程式碼很好理解。
・有實務網站運作",台北市中正區經歷不拘大學,https://www.104.com.tw/job/71dik?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bkr5w?jobsource=2018indexpoc
1/10,多媒體系統軟體工程師_Multimedia SDK Engineer [Taipei],多方科技股份有限公司,待遇面議員工80人距捷運民權西路站約260公尺,"/Video Framework 及其 APIs (V4L2, gstreamer, ALSA, ...)
3、熟悉 Python 語言
4、熟悉單元測試
5、有多媒體相關的程式或專案開發經驗
6、有版本控制系統 (Git or",台北市中山區經歷不拘大學,https://www.104.com.tw/job/6z7on?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bjx6c?jobsource=2018indexpoc
1/17,DA 遊戲數值設計師,神來也麻將_慧邦科技股份有限公司,待遇面議員工250人距捷運古亭站約50公尺,"1.機率計算與期望值設計
2.設計遊戲所需的各種數值，確保遊戲平衡並提升營運效率
3.建立方便調整數值的估算工具
4.偵測數值異常並給予調整建議

★想要更加了解慧邦科技嗎？歡迎到gamesofa careers看看！
https://www.facebook.com/GamesofaCareers/",台北市中正區經歷不拘大學,https://www.104.com.tw/job/714dh?jobsource=2018indexpoc,https://www.104.com.tw/company/cr7ury8?jobsource=2018indexpoc
1/17,車聯網平台 - 軟體測試工程師,三維人股份有限公司,"年薪500,000~600,000元員工20人遠端工作距捷運公館站約500公尺","3drens正在打造一個顛覆台灣物流業的產品：中小企業專屬的物流系統！中小物流商長期以來仍舊以紙筆作業為主，管理者難以追蹤包裹派送狀態、司機位置等，但也沒有足夠的資金進行軟體系統的開發，三維人看到了這個現況，決定融合自有的技術和過往與大型客戶的合作經驗以協助中小物流商進行數位轉型。而我們正在尋找一位測試夥伴，不只是擔任產品的品質把關者，更能提供想法和建議，幫助我們帶給使用者「水哦」的體驗！

更多資訊可參考宣傳頁面：https://tms.3drens.com/

｜工作內容｜
1.參與團隊開發流程，依照需求設計與建立維護測試計劃 (Test Plan) 與測試案例 (Test Case)
2. 依據測試案例於不同軟體平台進行產品功能、系統整合、相容性和效能驗證 (Web/mobile Web)/(Hybrid App)
3. 測試問題分析與追蹤 (Issue Tracking)，使用項目管理軟體 (JIRA) 記錄與問題修復後的驗證
4. 整合分析測試結果，提供相關利害關係人測試報告 (Test Report) 與軟體品質改善建議
5. 分析與重現線上客戶端的問題，並建立相關案例以擴充測試覆蓋度

*/

｜工作氛圍｜
我們最引以為傲的除了我們具發展性的車聯網產品以外，就是我們活潑開放的團隊氛圍，目前團隊規模約30人，不會有大公司的層層官僚，所有夥伴的直接主管都是創辦人！同事之間年齡也都相近，除了討論公事，最近在看什麼劇、要不要一起去跑步也都是常出現在辦公室的話題，公司也時常舉辦team building活動來增進夥伴們之間的感情。

如果這也是您嚮往的工作環境，我們非常歡迎您和我們聊聊:D

*/

｜公司福利｜
給夥伴們最好的福利就是讓他們有不受限的發展空間，並且能夠隨時表達自己的想法。若有任何想要的福利公司卻未提供，放心跟我們提吧！

● 不定期員工聚餐，公館商圈各式異國美食、平價小吃任你挑！
● 零食飲料無限供應，想吃什麼就買什麼！
● 彈性上下班時間不會有遲到被處罰的問題
● 保障年薪14個月外，表現優異者還有績效獎金
● 每月訂閱HBR、經理人雜誌，還有線上課程及不定期讀書會
● 正職夥伴每位都配有一台mac電腦和螢幕，免除每天背電腦通勤以及長時間低頭的腰痠背痛",台北市中正區經歷不拘大學,https://www.104.com.tw/job/715tz?jobsource=2018indexpoc,https://www.104.com.tw/company/1a2x6bka35?jobsource=2018indexpoc
